"Id","Year","Appendix","Taxon","Class","Order","Family","Genus","Term","Quantity","Unit","Importer","Exporter","Origin","Purpose","Source","Reporter.type","Import.permit.RandomID","Export.permit.RandomID","Origin.permit.RandomID"
"8903122951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","787a75e077","3b829a42e8",""
"4325942151",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","787a75e077","3b829a42e8",""
"5440512251",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","7ef299b7da","a576e5f917",""
"4715254651",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","7ef299b7da","a576e5f917",""
"5649006951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",4,"","TR","CH","US","T","W","I","eb05cc94cc","cc2df29eef",""
"9032556451",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",40,"","TR","CH","US","T","W","I","eb05cc94cc","cc2df29eef",""
"5277106151",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","eb05cc94cc","cc2df29eef",""
"8383677851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",3,"","TR","CH","US","T","W","I","eb05cc94cc","cc2df29eef",""
"6812697051",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",6,"","TR","CH","US","T","W","I","c107a220fd","86d78c795a",""
"6294016151",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","AT","US","T","W","I","701816aaec","2a69a44fff",""
"3032601251",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","AT","US","T","W","I","701816aaec","eac0923f66",""
"1276324751",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",3,"","TR","AT","US","T","W","I","701816aaec","2585bc5364",""
"4062082551",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","IE","US","T","W","I","12119d74fd","3bd31675a4",""
"2422712751",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","IE","US","T","W","I","12119d74fd","3bd31675a4",""
"5622493551",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","IE","US","T","W","I","12119d74fd","3bd31675a4",""
"7877050651",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","3db89ae804","7b44468a22",""
"2253393751",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","5e6ff1c900","3dcbc2dece",""
"1699117351",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","5e6ff1c900","3dcbc2dece",""
"3998825551",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","5e6ff1c900","3dcbc2dece",""
"4644349751",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","0d641704bc","38594f539a",""
"8087422051",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","d06e5e6187","38594f539a",""
"2242034951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","d06e5e6187","38594f539a",""
"9973895251",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","cf948cd3ab","38594f539a",""
"9757293951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","cf948cd3ab","38594f539a",""
"8586478051",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","cf948cd3ab","38594f539a",""
"2577383851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","cf948cd3ab","38594f539a",""
"7758805051",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","f6e89a76b8","38594f539a",""
"9106086151",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","f6e89a76b8","38594f539a",""
"8698994551",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","f6e89a76b8","38594f539a",""
"7713318651",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","f6e89a76b8","38594f539a",""
"6656707851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","f34cfc16ce","38594f539a",""
"8612196451",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","f34cfc16ce","38594f539a",""
"1325868351",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","f34cfc16ce","38594f539a",""
"5798609851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","SG","US","T","W","I","bfef42ef62","49f1fa2aaf",""
"3038191751",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","f761b3e9f2","934caf428e",""
"2157785851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","f761b3e9f2","934caf428e",""
"8998454251",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","7e4029851d","055eb6a182",""
"2378771551",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","439aaba3c0","5ec1545ba2",""
"9192740151",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","81f230f99a","d09f32c15a",""
"5419980451",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","81f230f99a","d09f32c15a",""
"6627783051",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","055f2d3954","81fcfc56df",""
"9963495251",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","055f2d3954","e4a237f2c1",""
"9765290951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","055f2d3954","d28569200b",""
"7876893451",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","055f2d3954","d28569200b",""
"8389757651",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",4,"","TR","CH","US","T","W","I","2618db03ad","d28569200b",""
"8261603751",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","2618db03ad","d28569200b",""
"6201810251",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","2618db03ad","d28569200b",""
"3157769951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",5,"","TR","CH","US","T","W","I","2618db03ad","91b6dd7cc3",""
"7023331651",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","285c546689","74b5d15e7f",""
"5313163851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",3,"","TR","CH","US","T","W","I","285c546689","74b5d15e7f",""
"5302488951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",3,"","TR","CH","US","T","W","I","285c546689","c49c9f03fb",""
"7827262151",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","285c546689","c49c9f03fb",""
"2817773051",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","c891855c62","2f8a19fcd9",""
"9019836251",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","c891855c62","2f8a19fcd9",""
"7078979551",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","c891855c62","2f8a19fcd9",""
"7841805251",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",3,"","TR","CH","US","T","W","I","0359522bb8","907b160ee8",""
"2800992551",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","0359522bb8","907b160ee8",""
"2129825851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","0359522bb8","e8b975393a",""
"3110261751",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",3,"","TR","CH","US","T","W","I","0359522bb8","e8b975393a",""
"7180228251",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","9e6e57deed","d05b6237e9",""
"7456899951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","9e6e57deed","d05b6237e9",""
"7027159051",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","72ce69b57c","b1c3fad667",""
"3058810451",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","72ce69b57c","b1c3fad667",""
"2439504451",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","7137e0b066","b1c3fad667",""
"6638024951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","7137e0b066","b1c3fad667",""
"9213806851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","75754ff6a5","b1c3fad667",""
"3752288251",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","75754ff6a5","b1c3fad667",""
"2776706251",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","75754ff6a5","b1c3fad667",""
"9200768051",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","75754ff6a5","b1c3fad667",""
"8700583551",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",4,"","TR","CH","US","T","W","I","64b43cc437","d081d6a2e9",""
"9499123451",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","64b43cc437","16ebf04c5f",""
"3826016151",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","64b43cc437","16ebf04c5f",""
"1427521751",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","64b43cc437","16ebf04c5f",""
"1354584851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","d50c5c8635","b9eedb3f49",""
"8275877451",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","c229c4c70d","ecd5b143a7",""
"5127865751",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",9,"","TR","CH","US","T","W","I","c229c4c70d","ecd5b143a7",""
"5917524751",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","c229c4c70d","ecd5b143a7",""
"7542302351",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",970,"","TR","CH","US","T","W","I","285c4a9e02","24f2ec9d83",""
"4810543751",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",16,"","TR","CH","US","T","W","I","0fdceffee5","105cba115a",""
"3437752051",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",16,"","TR","CH","US","T","W","I","0fdceffee5","105cba115a",""
"6997167351",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","0fdceffee5","105cba115a",""
"3479328951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",5,"","TR","CH","US","T","W","I","d78ff5e5bb","72beb3ba7f",""
"3485730351",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","d78ff5e5bb","72beb3ba7f",""
"5968114351",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","d78ff5e5bb","72beb3ba7f",""
"9784394151",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","c3afd66aa8","b1c3fad667",""
